distinct_values,count,column_name
70040.0,1,APL Cumulative Balance
70047.0,1,APL Cumulative Balance
700740.0,1,APL Cumulative Balance
70084.0,1,APL Cumulative Balance
70089.0,1,APL Cumulative Balance
70091.0,1,APL Cumulative Balance
700924.0,1,APL Cumulative Balance
70094.0,1,APL Cumulative Balance
70118.0,1,APL Cumulative Balance
70120.0,1,APL Cumulative Balance
701241.0,1,APL Cumulative Balance
701280.0,1,APL Cumulative Balance
70140.0,1,APL Cumulative Balance
70150.0,1,APL Cumulative Balance
70163.0,1,APL Cumulative Balance
70171.0,1,APL Cumulative Balance
70188.0,1,APL Cumulative Balance
702122.0,1,APL Cumulative Balance
70216.0,1,APL Cumulative Balance
70224.0,1,APL Cumulative Balance
702252.0,1,APL Cumulative Balance
70228.0,1,APL Cumulative Balance
70229.0,1,APL Cumulative Balance
7026.0,1,APL Cumulative Balance
70266.0,1,APL Cumulative Balance
70285.0,1,APL Cumulative Balance
70293.0,1,APL Cumulative Balance
70321.0,1,APL Cumulative Balance
703415.0,1,APL Cumulative Balance
7035.0,1,APL Cumulative Balance
70357.0,1,APL Cumulative Balance
70359.0,1,APL Cumulative Balance
70370.0,1,APL Cumulative Balance
703889.0,1,APL Cumulative Balance
70399.0,1,APL Cumulative Balance
70439.0,1,APL Cumulative Balance
704418.0,1,APL Cumulative Balance
70443.0,1,APL Cumulative Balance
704455.0,1,APL Cumulative Balance
70464.0,1,APL Cumulative Balance
7048.0,1,APL Cumulative Balance
70501.0,1,APL Cumulative Balance
70510.0,1,APL Cumulative Balance
70515.0,1,APL Cumulative Balance
70525.0,1,APL Cumulative Balance
70561.0,1,APL Cumulative Balance
70567.0,1,APL Cumulative Balance
7058.0,1,APL Cumulative Balance
70632.0,1,APL Cumulative Balance
70634.0,2,APL Cumulative Balance
70635.0,1,APL Cumulative Balance
70643.0,1,APL Cumulative Balance
70649.0,1,APL Cumulative Balance
70668.0,1,APL Cumulative Balance
70686.0,1,APL Cumulative Balance
70711.0,1,APL Cumulative Balance
7072.0,1,APL Cumulative Balance
70750.0,1,APL Cumulative Balance
70755.0,1,APL Cumulative Balance
70762.0,1,APL Cumulative Balance
70783.0,1,APL Cumulative Balance
7080.0,1,APL Cumulative Balance
70823.0,1,APL Cumulative Balance
7084.0,1,APL Cumulative Balance
70848.0,1,APL Cumulative Balance
7088.0,1,APL Cumulative Balance
708808.0,1,APL Cumulative Balance
70921.0,1,APL Cumulative Balance
709222.0,1,APL Cumulative Balance
70928.0,1,APL Cumulative Balance
7097.0,1,APL Cumulative Balance
70989.0,1,APL Cumulative Balance
70990.0,1,APL Cumulative Balance
70997.0,1,APL Cumulative Balance
71.0,1,APL Cumulative Balance
710156.0,1,APL Cumulative Balance
710285.0,1,APL Cumulative Balance
7106.0,1,APL Cumulative Balance
71064.0,1,APL Cumulative Balance
71083.0,1,APL Cumulative Balance
71097.0,1,APL Cumulative Balance
71187.0,1,APL Cumulative Balance
7120.0,1,APL Cumulative Balance
712154.0,1,APL Cumulative Balance
71220.0,1,APL Cumulative Balance
71234.0,1,APL Cumulative Balance
712454.0,1,APL Cumulative Balance
71253.0,1,APL Cumulative Balance
71276.0,1,APL Cumulative Balance
71286.0,1,APL Cumulative Balance
713027.0,1,APL Cumulative Balance
7132.0,1,APL Cumulative Balance
7133.0,1,APL Cumulative Balance
71339.0,1,APL Cumulative Balance
71343.0,1,APL Cumulative Balance
71344.0,1,APL Cumulative Balance
713445.0,1,APL Cumulative Balance
71352.0,1,APL Cumulative Balance
713527.0,1,APL Cumulative Balance
71356.0,1,APL Cumulative Balance
71367.0,1,APL Cumulative Balance
71378.0,1,APL Cumulative Balance
7138.0,1,APL Cumulative Balance
71400.0,1,APL Cumulative Balance
71414.0,1,APL Cumulative Balance
71427.0,1,APL Cumulative Balance
71430.0,1,APL Cumulative Balance
714348.0,1,APL Cumulative Balance
71444.0,1,APL Cumulative Balance
71450.0,1,APL Cumulative Balance
71454.0,1,APL Cumulative Balance
71459.0,1,APL Cumulative Balance
71464.0,3,APL Cumulative Balance
7147.0,1,APL Cumulative Balance
71470.0,1,APL Cumulative Balance
71484.0,1,APL Cumulative Balance
71505.0,1,APL Cumulative Balance
71519.0,1,APL Cumulative Balance
71524.0,1,APL Cumulative Balance
71534.0,1,APL Cumulative Balance
715355.0,1,APL Cumulative Balance
71538.0,1,APL Cumulative Balance
71559.0,1,APL Cumulative Balance
7156.0,1,APL Cumulative Balance
71579.0,1,APL Cumulative Balance
715810.0,1,APL Cumulative Balance
7160.0,1,APL Cumulative Balance
716012.0,1,APL Cumulative Balance
71612.0,1,APL Cumulative Balance
71646.0,1,APL Cumulative Balance
71656.0,1,APL Cumulative Balance
71686.0,1,APL Cumulative Balance
71693.0,1,APL Cumulative Balance
71703.0,1,APL Cumulative Balance
71706.0,1,APL Cumulative Balance
71718.0,1,APL Cumulative Balance
717249.0,1,APL Cumulative Balance
71725.0,1,APL Cumulative Balance
71727.0,1,APL Cumulative Balance
717491.0,1,APL Cumulative Balance
71761.0,1,APL Cumulative Balance
71768.0,1,APL Cumulative Balance
71769.0,1,APL Cumulative Balance
71773.0,1,APL Cumulative Balance
717736.0,1,APL Cumulative Balance
71780.0,1,APL Cumulative Balance
7179.0,1,APL Cumulative Balance
71801.0,1,APL Cumulative Balance
71827.0,1,APL Cumulative Balance
718934.0,1,APL Cumulative Balance
718970.0,1,APL Cumulative Balance
71905.0,1,APL Cumulative Balance
71915.0,1,APL Cumulative Balance
719165.0,1,APL Cumulative Balance
71923.0,1,APL Cumulative Balance
719327.0,1,APL Cumulative Balance
71946.0,1,APL Cumulative Balance
71959.0,1,APL Cumulative Balance
719653.0,1,APL Cumulative Balance
71970.0,1,APL Cumulative Balance
72007.0,1,APL Cumulative Balance
72010.0,1,APL Cumulative Balance
72039.0,1,APL Cumulative Balance
7204.0,1,APL Cumulative Balance
7204016.0,1,APL Cumulative Balance
72044.0,1,APL Cumulative Balance
72089.0,1,APL Cumulative Balance
7212.0,1,APL Cumulative Balance
72122.0,1,APL Cumulative Balance
72149.0,1,APL Cumulative Balance
72155.0,1,APL Cumulative Balance
72165.0,1,APL Cumulative Balance
72174.0,1,APL Cumulative Balance
721872.0,1,APL Cumulative Balance
72196.0,1,APL Cumulative Balance
72207.0,1,APL Cumulative Balance
72213.0,1,APL Cumulative Balance
72246.0,1,APL Cumulative Balance
72254.0,1,APL Cumulative Balance
72281.0,1,APL Cumulative Balance
72284.0,1,APL Cumulative Balance
722880.0,1,APL Cumulative Balance
723147.0,1,APL Cumulative Balance
72329.0,1,APL Cumulative Balance
72337.0,1,APL Cumulative Balance
72339.0,1,APL Cumulative Balance
72344.0,1,APL Cumulative Balance
72355.0,2,APL Cumulative Balance
72386.0,1,APL Cumulative Balance
72408.0,2,APL Cumulative Balance
72426.0,1,APL Cumulative Balance
72438.0,1,APL Cumulative Balance
724505.0,1,APL Cumulative Balance
7247.0,1,APL Cumulative Balance
72483.0,1,APL Cumulative Balance
724841.0,1,APL Cumulative Balance
72486.0,1,APL Cumulative Balance
72495.0,1,APL Cumulative Balance
725242.0,1,APL Cumulative Balance
72538.0,1,APL Cumulative Balance
7257.0,1,APL Cumulative Balance
72585.0,1,APL Cumulative Balance
72590.0,1,APL Cumulative Balance
726053.0,1,APL Cumulative Balance
726117.0,1,APL Cumulative Balance
72617.0,1,APL Cumulative Balance
72642.0,1,APL Cumulative Balance
72651.0,1,APL Cumulative Balance
72678.0,1,APL Cumulative Balance
72705.0,1,APL Cumulative Balance
727130.0,1,APL Cumulative Balance
72730.0,1,APL Cumulative Balance
72745.0,1,APL Cumulative Balance
727571.0,1,APL Cumulative Balance
72772.0,1,APL Cumulative Balance
7284.0,1,APL Cumulative Balance
7285.0,1,APL Cumulative Balance
72852.0,1,APL Cumulative Balance
7286.0,1,APL Cumulative Balance
72860.0,1,APL Cumulative Balance
72865.0,1,APL Cumulative Balance
72896.0,1,APL Cumulative Balance
72917.0,1,APL Cumulative Balance
72928.0,1,APL Cumulative Balance
72931.0,1,APL Cumulative Balance
729414.0,1,APL Cumulative Balance
729671.0,1,APL Cumulative Balance
72977.0,1,APL Cumulative Balance
72982.0,1,APL Cumulative Balance
72996.0,1,APL Cumulative Balance
73.0,1,APL Cumulative Balance
7300.0,1,APL Cumulative Balance
73001.0,1,APL Cumulative Balance
73007.0,1,APL Cumulative Balance
73041.0,1,APL Cumulative Balance
730453.0,1,APL Cumulative Balance
73054.0,1,APL Cumulative Balance
73066.0,1,APL Cumulative Balance
73094.0,1,APL Cumulative Balance
73113.0,1,APL Cumulative Balance
73122.0,1,APL Cumulative Balance
73132.0,1,APL Cumulative Balance
73138.0,1,APL Cumulative Balance
73145.0,1,APL Cumulative Balance
731465.0,1,APL Cumulative Balance
73147.0,1,APL Cumulative Balance
73151.0,1,APL Cumulative Balance
731673.0,1,APL Cumulative Balance
73195.0,1,APL Cumulative Balance
73197.0,1,APL Cumulative Balance
732725.0,1,APL Cumulative Balance
73286.0,1,APL Cumulative Balance
732985.0,1,APL Cumulative Balance
73312.0,1,APL Cumulative Balance
73329.0,1,APL Cumulative Balance
73341.0,1,APL Cumulative Balance
733490.0,1,APL Cumulative Balance
733515.0,1,APL Cumulative Balance
73389.0,1,APL Cumulative Balance
734055.0,1,APL Cumulative Balance
734837.0,1,APL Cumulative Balance
734866.0,1,APL Cumulative Balance
7350.0,1,APL Cumulative Balance
7351.0,1,APL Cumulative Balance
73518.0,1,APL Cumulative Balance
7353.0,1,APL Cumulative Balance
7354.0,1,APL Cumulative Balance
735412.0,1,APL Cumulative Balance
7357.0,1,APL Cumulative Balance
73571.0,1,APL Cumulative Balance
7360.0,1,APL Cumulative Balance
73635.0,1,APL Cumulative Balance
736402.0,1,APL Cumulative Balance
7365.0,1,APL Cumulative Balance
73672.0,1,APL Cumulative Balance
7368.0,1,APL Cumulative Balance
737.0,1,APL Cumulative Balance
737285.0,1,APL Cumulative Balance
73732.0,1,APL Cumulative Balance
73734.0,1,APL Cumulative Balance
73743.0,1,APL Cumulative Balance
7378.0,2,APL Cumulative Balance
73811.0,1,APL Cumulative Balance
73824.0,1,APL Cumulative Balance
73851.0,1,APL Cumulative Balance
73860.0,1,APL Cumulative Balance
738626.0,1,APL Cumulative Balance
73865.0,1,APL Cumulative Balance
73869.0,1,APL Cumulative Balance
7387.0,1,APL Cumulative Balance
73873.0,1,APL Cumulative Balance
73897.0,1,APL Cumulative Balance
73898.0,1,APL Cumulative Balance
739.0,1,APL Cumulative Balance
73904.0,1,APL Cumulative Balance
73908.0,1,APL Cumulative Balance
73912.0,1,APL Cumulative Balance
73913.0,1,APL Cumulative Balance
7395.0,1,APL Cumulative Balance
73970.0,1,APL Cumulative Balance
73999.0,1,APL Cumulative Balance
74000.0,1,APL Cumulative Balance
74060.0,1,APL Cumulative Balance
74088.0,1,APL Cumulative Balance
7410.0,1,APL Cumulative Balance
741044.0,1,APL Cumulative Balance
7412.0,1,APL Cumulative Balance
74146.0,1,APL Cumulative Balance
7418.0,1,APL Cumulative Balance
74184.0,1,APL Cumulative Balance
741858.0,1,APL Cumulative Balance
74211.0,1,APL Cumulative Balance
742465.0,1,APL Cumulative Balance
742540.0,1,APL Cumulative Balance
742609.0,1,APL Cumulative Balance
74265.0,1,APL Cumulative Balance
74288.0,1,APL Cumulative Balance
74328.0,1,APL Cumulative Balance
74348.0,1,APL Cumulative Balance
74357.0,1,APL Cumulative Balance
7436.0,1,APL Cumulative Balance
7439.0,1,APL Cumulative Balance
744018.0,1,APL Cumulative Balance
74426.0,1,APL Cumulative Balance
74428.0,1,APL Cumulative Balance
74446.0,1,APL Cumulative Balance
74452.0,1,APL Cumulative Balance
744820.0,1,APL Cumulative Balance
74519.0,1,APL Cumulative Balance
74522.0,1,APL Cumulative Balance
745462.0,1,APL Cumulative Balance
74550.0,1,APL Cumulative Balance
745589.0,1,APL Cumulative Balance
7461.0,1,APL Cumulative Balance
74624.0,1,APL Cumulative Balance
74661.0,2,APL Cumulative Balance
74676.0,1,APL Cumulative Balance
74736.0,1,APL Cumulative Balance
74763.0,1,APL Cumulative Balance
74769.0,1,APL Cumulative Balance
74774.0,1,APL Cumulative Balance
7478.0,1,APL Cumulative Balance
74798.0,1,APL Cumulative Balance
74800.0,1,APL Cumulative Balance
7481.0,1,APL Cumulative Balance
7482.0,1,APL Cumulative Balance
748227.0,1,APL Cumulative Balance
74828.0,1,APL Cumulative Balance
748362.0,1,APL Cumulative Balance
748605.0,1,APL Cumulative Balance
7488.0,1,APL Cumulative Balance
74892.0,1,APL Cumulative Balance
748957.0,1,APL Cumulative Balance
749422.0,1,APL Cumulative Balance
749494.0,1,APL Cumulative Balance
7497.0,2,APL Cumulative Balance
74996.0,2,APL Cumulative Balance
75.0,1,APL Cumulative Balance
75004.0,1,APL Cumulative Balance
75021.0,1,APL Cumulative Balance
75053.0,1,APL Cumulative Balance
750584.0,1,APL Cumulative Balance
75083.0,1,APL Cumulative Balance
750932.0,1,APL Cumulative Balance
75095.0,1,APL Cumulative Balance
75101.0,1,APL Cumulative Balance
75134.0,1,APL Cumulative Balance
7514.0,1,APL Cumulative Balance
75176.0,1,APL Cumulative Balance
75179.0,1,APL Cumulative Balance
75200.0,1,APL Cumulative Balance
75226.0,1,APL Cumulative Balance
75231.0,1,APL Cumulative Balance
752419.0,1,APL Cumulative Balance
752484.0,1,APL Cumulative Balance
75256.0,2,APL Cumulative Balance
75258.0,1,APL Cumulative Balance
75277.0,1,APL Cumulative Balance
752925.0,1,APL Cumulative Balance
752932.0,1,APL Cumulative Balance
752956.0,1,APL Cumulative Balance
75320.0,1,APL Cumulative Balance
75348.0,1,APL Cumulative Balance
7539.0,1,APL Cumulative Balance
75406.0,1,APL Cumulative Balance
75451.0,1,APL Cumulative Balance
75548.0,1,APL Cumulative Balance
75586.0,1,APL Cumulative Balance
75637.0,1,APL Cumulative Balance
75662.0,1,APL Cumulative Balance
75678.0,1,APL Cumulative Balance
7568.0,1,APL Cumulative Balance
75689.0,1,APL Cumulative Balance
75754.0,1,APL Cumulative Balance
7576.0,1,APL Cumulative Balance
75817.0,1,APL Cumulative Balance
758444.0,1,APL Cumulative Balance
758684.0,1,APL Cumulative Balance
75886.0,1,APL Cumulative Balance
75893.0,1,APL Cumulative Balance
758930.0,1,APL Cumulative Balance
759329.0,1,APL Cumulative Balance
75937.0,1,APL Cumulative Balance
75938.0,1,APL Cumulative Balance
75992.0,1,APL Cumulative Balance
759985.0,1,APL Cumulative Balance
7600.0,1,APL Cumulative Balance
7603.0,1,APL Cumulative Balance
76031.0,1,APL Cumulative Balance
760326.0,1,APL Cumulative Balance
7604.0,1,APL Cumulative Balance
76071.0,1,APL Cumulative Balance
76077.0,1,APL Cumulative Balance
76098.0,1,APL Cumulative Balance
76120.0,1,APL Cumulative Balance
761364.0,1,APL Cumulative Balance
76138.0,1,APL Cumulative Balance
76146.0,1,APL Cumulative Balance
76147.0,2,APL Cumulative Balance
76163.0,1,APL Cumulative Balance
76165.0,1,APL Cumulative Balance
7617.0,1,APL Cumulative Balance
7618.0,1,APL Cumulative Balance
76181.0,1,APL Cumulative Balance
762222.0,1,APL Cumulative Balance
76223.0,1,APL Cumulative Balance
76227.0,1,APL Cumulative Balance
76233.0,1,APL Cumulative Balance
76237.0,1,APL Cumulative Balance
76255.0,1,APL Cumulative Balance
76269.0,1,APL Cumulative Balance
7627.0,1,APL Cumulative Balance
7628.0,1,APL Cumulative Balance
762906.0,1,APL Cumulative Balance
76308.0,1,APL Cumulative Balance
76334.0,1,APL Cumulative Balance
76335.0,1,APL Cumulative Balance
76340.0,1,APL Cumulative Balance
76345.0,1,APL Cumulative Balance
76352.0,1,APL Cumulative Balance
76384.0,1,APL Cumulative Balance
7639.0,1,APL Cumulative Balance
763939.0,1,APL Cumulative Balance
763990.0,1,APL Cumulative Balance
7646.0,2,APL Cumulative Balance
7650.0,2,APL Cumulative Balance
76500.0,1,APL Cumulative Balance
76518.0,1,APL Cumulative Balance
76520.0,1,APL Cumulative Balance
76530.0,1,APL Cumulative Balance
76552.0,1,APL Cumulative Balance
76556.0,1,APL Cumulative Balance
765669.0,1,APL Cumulative Balance
765757.0,1,APL Cumulative Balance
765778.0,1,APL Cumulative Balance
766104.0,1,APL Cumulative Balance
76629.0,1,APL Cumulative Balance
766299.0,1,APL Cumulative Balance
76645.0,1,APL Cumulative Balance
76659.0,1,APL Cumulative Balance
76670.0,1,APL Cumulative Balance
76671.0,1,APL Cumulative Balance
7670.0,1,APL Cumulative Balance
7672.0,1,APL Cumulative Balance
76727.0,1,APL Cumulative Balance
7677.0,2,APL Cumulative Balance
76786.0,1,APL Cumulative Balance
76791.0,1,APL Cumulative Balance
76794.0,1,APL Cumulative Balance
76804.0,1,APL Cumulative Balance
76809.0,1,APL Cumulative Balance
76816.0,1,APL Cumulative Balance
76822.0,1,APL Cumulative Balance
768291.0,1,APL Cumulative Balance
768750.0,1,APL Cumulative Balance
76898.0,1,APL Cumulative Balance
76900.0,1,APL Cumulative Balance
76911.0,1,APL Cumulative Balance
76926.0,1,APL Cumulative Balance
7693.0,1,APL Cumulative Balance
76948.0,1,APL Cumulative Balance
769654.0,1,APL Cumulative Balance
769656.0,1,APL Cumulative Balance
76967.0,1,APL Cumulative Balance
76978.0,1,APL Cumulative Balance
76981.0,1,APL Cumulative Balance
7700.0,1,APL Cumulative Balance
770053.0,1,APL Cumulative Balance
77010.0,1,APL Cumulative Balance
770185.0,1,APL Cumulative Balance
770233.0,1,APL Cumulative Balance
77062.0,1,APL Cumulative Balance
771444.0,1,APL Cumulative Balance
77152.0,1,APL Cumulative Balance
7717.0,1,APL Cumulative Balance
77204.0,1,APL Cumulative Balance
7721.0,1,APL Cumulative Balance
77237.0,1,APL Cumulative Balance
7724.0,1,APL Cumulative Balance
772538.0,1,APL Cumulative Balance
77255.0,1,APL Cumulative Balance
77256.0,1,APL Cumulative Balance
77281.0,1,APL Cumulative Balance
77330.0,1,APL Cumulative Balance
77403.0,1,APL Cumulative Balance
77404.0,1,APL Cumulative Balance
77417.0,1,APL Cumulative Balance
77443.0,1,APL Cumulative Balance
77472.0,1,APL Cumulative Balance
7749.0,1,APL Cumulative Balance
77529.0,1,APL Cumulative Balance
77560.0,1,APL Cumulative Balance
775770.0,1,APL Cumulative Balance
77586.0,1,APL Cumulative Balance
77588.0,1,APL Cumulative Balance
77597.0,1,APL Cumulative Balance
77603.0,1,APL Cumulative Balance
77612.0,1,APL Cumulative Balance
77643.0,1,APL Cumulative Balance
77645.0,1,APL Cumulative Balance
77669.0,1,APL Cumulative Balance
7770.0,1,APL Cumulative Balance
77746.0,1,APL Cumulative Balance
77752.0,1,APL Cumulative Balance
7777.0,1,APL Cumulative Balance
77775.0,1,APL Cumulative Balance
7785.0,1,APL Cumulative Balance
77880.0,1,APL Cumulative Balance
77895.0,1,APL Cumulative Balance
779455.0,1,APL Cumulative Balance
77952.0,1,APL Cumulative Balance
7798.0,1,APL Cumulative Balance
77987.0,1,APL Cumulative Balance
779995.0,1,APL Cumulative Balance
7801.0,2,APL Cumulative Balance
78055.0,1,APL Cumulative Balance
7806.0,1,APL Cumulative Balance
780654.0,1,APL Cumulative Balance
780785.0,1,APL Cumulative Balance
78097.0,1,APL Cumulative Balance
78098.0,1,APL Cumulative Balance
78102.0,1,APL Cumulative Balance
78107.0,1,APL Cumulative Balance
781212.0,1,APL Cumulative Balance
781241.0,1,APL Cumulative Balance
78144.0,1,APL Cumulative Balance
7815.0,1,APL Cumulative Balance
78165.0,1,APL Cumulative Balance
78169.0,1,APL Cumulative Balance
78196.0,1,APL Cumulative Balance
78202.0,1,APL Cumulative Balance
78217.0,1,APL Cumulative Balance
78220.0,1,APL Cumulative Balance
78252.0,1,APL Cumulative Balance
78253.0,1,APL Cumulative Balance
7829.0,1,APL Cumulative Balance
78296.0,2,APL Cumulative Balance
78312.0,1,APL Cumulative Balance
78319.0,1,APL Cumulative Balance
78322.0,1,APL Cumulative Balance
78323.0,1,APL Cumulative Balance
78326.0,1,APL Cumulative Balance
7833.0,1,APL Cumulative Balance
78340.0,1,APL Cumulative Balance
78345.0,1,APL Cumulative Balance
78346.0,1,APL Cumulative Balance
78360.0,1,APL Cumulative Balance
78366.0,1,APL Cumulative Balance
783862.0,1,APL Cumulative Balance
7843.0,1,APL Cumulative Balance
7851.0,1,APL Cumulative Balance
78535.0,1,APL Cumulative Balance
785453.0,1,APL Cumulative Balance
78549.0,1,APL Cumulative Balance
7856.0,1,APL Cumulative Balance
78565.0,1,APL Cumulative Balance
785722.0,1,APL Cumulative Balance
78618.0,1,APL Cumulative Balance
78640.0,1,APL Cumulative Balance
78644.0,1,APL Cumulative Balance
78651.0,1,APL Cumulative Balance
78653.0,1,APL Cumulative Balance
786788.0,1,APL Cumulative Balance
786851.0,1,APL Cumulative Balance
78691.0,1,APL Cumulative Balance
7870.0,1,APL Cumulative Balance
78713.0,1,APL Cumulative Balance
78738.0,1,APL Cumulative Balance
78748.0,1,APL Cumulative Balance
78764.0,1,APL Cumulative Balance
78767.0,1,APL Cumulative Balance
78783.0,1,APL Cumulative Balance
7881.0,1,APL Cumulative Balance
7882.0,1,APL Cumulative Balance
78857.0,1,APL Cumulative Balance
78868.0,1,APL Cumulative Balance
78876.0,1,APL Cumulative Balance
78917.0,1,APL Cumulative Balance
7895.0,1,APL Cumulative Balance
79.0,1,APL Cumulative Balance
79002.0,1,APL Cumulative Balance
79021.0,1,APL Cumulative Balance
79060.0,1,APL Cumulative Balance
79063.0,1,APL Cumulative Balance
79068.0,1,APL Cumulative Balance
79071.0,1,APL Cumulative Balance
79074.0,1,APL Cumulative Balance
79110.0,1,APL Cumulative Balance
79114.0,2,APL Cumulative Balance
79119.0,1,APL Cumulative Balance
79128.0,1,APL Cumulative Balance
79134.0,1,APL Cumulative Balance
79177.0,1,APL Cumulative Balance
79194.0,1,APL Cumulative Balance
7921.0,1,APL Cumulative Balance
79265.0,1,APL Cumulative Balance
79270.0,1,APL Cumulative Balance
79284.0,1,APL Cumulative Balance
79289.0,1,APL Cumulative Balance
79293.0,1,APL Cumulative Balance
79347.0,1,APL Cumulative Balance
793477.0,1,APL Cumulative Balance
7937.0,1,APL Cumulative Balance
7941.0,1,APL Cumulative Balance
7942.0,1,APL Cumulative Balance
79439.0,1,APL Cumulative Balance
79462.0,1,APL Cumulative Balance
79488.0,1,APL Cumulative Balance
79532.0,1,APL Cumulative Balance
79538.0,1,APL Cumulative Balance
79546.0,1,APL Cumulative Balance
7958.0,1,APL Cumulative Balance
795952.0,1,APL Cumulative Balance
79620.0,1,APL Cumulative Balance
7964.0,1,APL Cumulative Balance
79654.0,1,APL Cumulative Balance
79658.0,1,APL Cumulative Balance
79683.0,1,APL Cumulative Balance
79692.0,1,APL Cumulative Balance
79722.0,1,APL Cumulative Balance
79730.0,1,APL Cumulative Balance
79745.0,1,APL Cumulative Balance
79778.0,1,APL Cumulative Balance
79812.0,1,APL Cumulative Balance
79815.0,1,APL Cumulative Balance
798319.0,1,APL Cumulative Balance
79841.0,1,APL Cumulative Balance
798481.0,1,APL Cumulative Balance
7987.0,1,APL Cumulative Balance
79887.0,1,APL Cumulative Balance
79893.0,1,APL Cumulative Balance
79902.0,1,APL Cumulative Balance
799506.0,1,APL Cumulative Balance
79970.0,1,APL Cumulative Balance
8.0,2,APL Cumulative Balance
80030.0,1,APL Cumulative Balance
80033.0,1,APL Cumulative Balance
800485.0,1,APL Cumulative Balance
80057.0,1,APL Cumulative Balance
8011.0,1,APL Cumulative Balance
80125.0,1,APL Cumulative Balance
80128.0,1,APL Cumulative Balance
801535.0,1,APL Cumulative Balance
80177.0,1,APL Cumulative Balance
80187.0,1,APL Cumulative Balance
8022.0,1,APL Cumulative Balance
80220.0,1,APL Cumulative Balance
80224.0,1,APL Cumulative Balance
802240.0,1,APL Cumulative Balance
80242.0,1,APL Cumulative Balance
802484.0,1,APL Cumulative Balance
80267.0,1,APL Cumulative Balance
80276.0,1,APL Cumulative Balance
802819.0,1,APL Cumulative Balance
802918.0,1,APL Cumulative Balance
80294.0,1,APL Cumulative Balance
80306.0,1,APL Cumulative Balance
803090.0,1,APL Cumulative Balance
80312.0,1,APL Cumulative Balance
80315.0,1,APL Cumulative Balance
80334.0,1,APL Cumulative Balance
80341.0,1,APL Cumulative Balance
8036.0,1,APL Cumulative Balance
80385.0,1,APL Cumulative Balance
8041.0,1,APL Cumulative Balance
80430.0,1,APL Cumulative Balance
804362.0,1,APL Cumulative Balance
80486.0,1,APL Cumulative Balance
804893.0,1,APL Cumulative Balance
80505.0,1,APL Cumulative Balance
80518.0,1,APL Cumulative Balance
80527.0,1,APL Cumulative Balance
805599.0,1,APL Cumulative Balance
80572.0,1,APL Cumulative Balance
80576.0,1,APL Cumulative Balance
80580.0,1,APL Cumulative Balance
80630.0,1,APL Cumulative Balance
80643.0,1,APL Cumulative Balance
80650.0,1,APL Cumulative Balance
80682.0,1,APL Cumulative Balance
8071.0,1,APL Cumulative Balance
80738.0,1,APL Cumulative Balance
80777.0,1,APL Cumulative Balance
807891.0,1,APL Cumulative Balance
80836.0,1,APL Cumulative Balance
80854.0,1,APL Cumulative Balance
80859.0,1,APL Cumulative Balance
8089.0,1,APL Cumulative Balance
80907.0,1,APL Cumulative Balance
80922.0,1,APL Cumulative Balance
80942.0,1,APL Cumulative Balance
80946.0,1,APL Cumulative Balance
80971.0,1,APL Cumulative Balance
80974.0,1,APL Cumulative Balance
81.0,1,APL Cumulative Balance
81014.0,1,APL Cumulative Balance
81017.0,1,APL Cumulative Balance
81034.0,1,APL Cumulative Balance
810374.0,1,APL Cumulative Balance
81052.0,1,APL Cumulative Balance
81080.0,1,APL Cumulative Balance
81084.0,1,APL Cumulative Balance
81102.0,1,APL Cumulative Balance
811044.0,1,APL Cumulative Balance
81130.0,1,APL Cumulative Balance
81135.0,1,APL Cumulative Balance
81177.0,1,APL Cumulative Balance
81192.0,1,APL Cumulative Balance
81244.0,1,APL Cumulative Balance
81264.0,1,APL Cumulative Balance
81281.0,1,APL Cumulative Balance
81290.0,1,APL Cumulative Balance
81307.0,1,APL Cumulative Balance
81328.0,1,APL Cumulative Balance
81352.0,1,APL Cumulative Balance
81362.0,1,APL Cumulative Balance
81364.0,1,APL Cumulative Balance
8137.0,1,APL Cumulative Balance
813971.0,1,APL Cumulative Balance
81398.0,1,APL Cumulative Balance
814083.0,1,APL Cumulative Balance
8141.0,1,APL Cumulative Balance
814124.0,1,APL Cumulative Balance
81431.0,1,APL Cumulative Balance
814381.0,1,APL Cumulative Balance
81451.0,1,APL Cumulative Balance
814569.0,1,APL Cumulative Balance
8148.0,1,APL Cumulative Balance
81502.0,1,APL Cumulative Balance
81553.0,1,APL Cumulative Balance
815535.0,1,APL Cumulative Balance
81584.0,1,APL Cumulative Balance
81595.0,1,APL Cumulative Balance
81612.0,1,APL Cumulative Balance
81626.0,1,APL Cumulative Balance
81639.0,1,APL Cumulative Balance
81640.0,1,APL Cumulative Balance
8168.0,1,APL Cumulative Balance
81696.0,1,APL Cumulative Balance
81697.0,1,APL Cumulative Balance
81698.0,1,APL Cumulative Balance
81702.0,1,APL Cumulative Balance
81708.0,1,APL Cumulative Balance
8171.0,1,APL Cumulative Balance
81752.0,1,APL Cumulative Balance
81758.0,1,APL Cumulative Balance
81789.0,1,APL Cumulative Balance
8182.0,1,APL Cumulative Balance
81848.0,2,APL Cumulative Balance
8186.0,1,APL Cumulative Balance
818622.0,1,APL Cumulative Balance
81869.0,1,APL Cumulative Balance
81891.0,1,APL Cumulative Balance
819.0,1,APL Cumulative Balance
81918.0,1,APL Cumulative Balance
8192.0,1,APL Cumulative Balance
81935.0,1,APL Cumulative Balance
